NA_NA_NA_(1);A.thaliana_root_whole_root_5d_(2);A.thaliana_root_whole_root_5d_(3);A.thaliana_root_whole_root_5d_(1);A.lyrata_root_whole_root_6d_(2);A.lyrata_root_whole_root_6d_(3);A.lyrata_root_whole_root_6d_(1);C.rubella_root_whole_root_4d_(2);C.rubella_root_whole_root_4d_(3);C.rubella_root_whole_root_4d_(1);E.salsugineum_root_whole_root_6d_(2);E.salsugineum_root_whole_root_6d_(3);E.salsugineum_root_whole_root_6d_(1);A.thaliana_hypocotyl_10d_(2);A.thaliana_hypocotyl_10d_(3);A.thaliana_hypocotyl_10d_(1);A.lyrata_hypocotyl_12d_(2);A.lyrata_hypocotyl_12d_(3);A.lyrata_hypocotyl_12d_(1);C.rubella_hypocotyl_9d_(2);C.rubella_hypocotyl_9d_(3);C.rubella_hypocotyl_9d_(1);E.salsugineum_hypocotyl_12d_(2);E.salsugineum_hypocotyl_12d_(3);E.salsugineum_hypocotyl_12d_(1);A.thaliana_leaf_1+2_7d_(2);A.thaliana_leaf_1+2_7d_(3);A.thaliana_leaf_1+2_7d_(1);A.lyrata_leaf_1+2_10d_(2);A.lyrata_leaf_1+2_10d_(3);A.lyrata_leaf_1+2_10d_(1);C.rubella_leaf_1+2_7d_(2);C.rubella_leaf_1+2_7d_(3);C.rubella_leaf_1+2_7d_(1);E.salsugineum_leaf_1+2_9d_(2);E.salsugineum_leaf_1+2_9d_(3);E.salsugineum_leaf_1+2_9d_(1);A.thaliana_apex_vegetative_7d_(2);A.thaliana_apex_vegetative_7d_(3);A.thaliana_apex_vegetative_7d_(1);A.lyrata_apex_vegetative_11d_(2);A.lyrata_apex_vegetative_11d_(3);A.lyrata_apex_vegetative_11d_(1);C.rubella_apex_vegetative_7d_(2);C.rubella_apex_vegetative_7d_(3);C.rubella_apex_vegetative_7d_(1);E.salsugineum_apex_vegetative_9d_(2);E.salsugineum_apex_vegetative_9d_(3);E.salsugineum_apex_vegetative_9d_(1);A.thaliana_apex_inflorescence_21d_(2);A.thaliana_apex_inflorescence_21d_(3);A.thaliana_apex_inflorescence_21d_(1);A.lyrata_apex_inflorescence_8w/10w/13d_(2);A.lyrata_apex_inflorescence_8w/10w/13d_(3);A.lyrata_apex_inflorescence_8w/10w/13d_(1);C.rubella_apex_inflorescence_6w/7w/17d_(2);C.rubella_apex_inflorescence_6w/7w/17d_(3);C.rubella_apex_inflorescence_6w/7w/17d_(1);E.salsugineum_apex_inflorescence_7w/8w/12d_(2);E.salsugineum_apex_inflorescence_7w/8w/12d_(3);E.salsugineum_apex_inflorescence_7w/8w/12d_(1);A.thaliana_flower_stg12_21d+_(2);A.thaliana_flower_stg12_21d+_(3);A.thaliana_flower_stg12_21d+_(1);A.lyrata_flower_stg12_8w/10w/15d_(2);A.lyrata_flower_stg12_8w/10w/15d_(3);A.lyrata_flower_stg12_8w/10w/15d_(1);C.rubella_flower_stg12_6w/7w/20d_(2);C.rubella_flower_stg12_6w/7w/20d_(3);C.rubella_flower_stg12_6w/7w/20d_(1);E.salsugineum_flower_stg12_7w/8w/15d_(2);E.salsugineum_flower_stg12_7w/8w/15d_(3);E.salsugineum_flower_stg12_7w/8w/15d_(1);A.thaliana_flower_stg12_stamens_21d+_(2);A.thaliana_flower_stg12_stamens_21d+_(3);A.thaliana_flower_stg12_stamens_21d+_(1);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(2);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(3);A.lyrata_flower_mid_stg12_stamens_8w/10w/24d_(1);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(2);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(3);C.rubella_flower_mid_stg12_stamens_6w/7w/20d_(1);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(2);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(3);E.salsugineum_flower_mid_stg12_stamens_7w/8w/17d_(1);A.thaliana_flower_early_stg12_carpels_21d+_(2);A.thaliana_flower_early_stg12_carpels_21d+_(3);A.thaliana_flower_early_stg12_carpels_21d+_(1);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(2);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(3);A.lyrata_flower_early_stg12_carpels_8w/10w/17d_(1);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(2);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(3);C.rubella_flower_early_stg12_carpels_6w/7w/21d_(1);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(2);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(3);E.salsugineum_flower_early_stg12_carpels_7w/8w/18d_(1);A.thaliana_flowers_mature_pollen_28d_(2);A.thaliana_flowers_mature_pollen_28d_(3);A.thaliana_flowers_mature_pollen_28d_(1);A.lyrata_flowers_mature_pollen_8w/10w/25d_(2);A.lyrata_flowers_mature_pollen_8w/10w/25d_(3);A.lyrata_flowers_mature_pollen_8w/10w/25d_(1);C.rubella_flowers_mature_pollen_6w/7w/22d_(2);C.rubella_flowers_mature_pollen_6w/7w/22d_(3);C.rubella_flowers_mature_pollen_6w/7w/22d_(1);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(2);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(3);E.salsugineum_flowers_mature_pollen_7w/8w/17d_(1)
ATlnc_6070:ALlnc_7314:CRlnc_5434:ESlnc_2374;5.9810836963615195;6.146201449217543;5.894697940906284;6.804661451364182;6.5436745543149195;6.647009448664349;5.266212260355523;5.545460862628905;5.266212260355523;6.073590473229554;6.11879591956092;6.1659763748642815;5.674384773824086;5.7289373120110945;5.536286018616188;5.49769674993518;5.266212260355523;5.266212260355523;5.266212260355523;5.567014723833356;5.266212260355523;5.677213173824317;5.755984642659391;5.721684911768881;5.555734827804341;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.5393577298104635;5.5923603215984645;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.496547235292979;5.491830127020213;5.570857987772948;5.266212260355523;5.266212260355523;5.266212260355523;5.4716330389279255;5.266212260355523;5.480171367263977;7.004594446421422;6.981519975691536;7.0485162491039866;6.629310774733728;6.805623575110557;6.721676486539891;6.8659402242473355;6.619730441168682;6.823064491633438;7.100204089348406;7.101043550690631;7.120099067320414;5.266212260355523;5.617868756029192;5.266212260355523;7.021563411679094;7.043965700692177;7.191771852352652;5.266212260355523;5.266212260355523;5.266212260355523;5.910880547950948;5.666694805290657;5.794423513809109;5.608342313364162;5.819003609396335;5.6041381019443195;6.144475048193332;6.246261336800834;5.938848603863528;5.266212260355523;5.266212260355523;5.266212260355523;6.111898559703655;5.670456782617939;5.816282315949132;5.266212260355523;5.266212260355523;5.493686119346115;5.807916138954866;5.83834665461375;5.8031266939992685;5.266212260355523;5.266212260355523;5.266212260355523;5.9967593229906635;6.082428392559397;5.931555156702599;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_6089:ALlnc_7634:CRlnc_5406:ESlnc_2334;7.997045816025336;8.181356994997218;8.245215987979751;6.388452466215181;6.218276088197805;6.229749854263089;6.522589776691879;6.723954721765125;6.919131811333788;7.62997471895658;7.590831324199245;7.720142977967286;8.230101307979965;8.238726543020801;8.439288313360999;6.042550496392691;5.707153741562113;6.091015476848896;8.424934656189894;8.525682242137853;8.378154875087938;9.112752262823639;9.158334230014532;8.983650259814173;5.659920408481803;5.780689712810281;5.972140086631369;5.266212260355523;5.446199306264799;5.266212260355523;5.645429980009962;5.266212260355523;5.861326803090234;5.266212260355523;5.266212260355523;5.553020109119825;8.711799058514796;8.686174692330187;8.564627069421658;8.358144423997647;8.515364335534086;8.346031178671103;9.173805952646603;9.216402553536138;9.249730913444225;7.811631952527001;7.8104552705448365;7.706712088267744;9.105119147275632;9.437899832987071;9.298498158303756;8.922682894347913;8.860000565080234;8.74531534378119;8.777929133106923;8.874198729105599;9.017414009088188;6.833785379717094;6.9903264899893935;7.055184052251285;6.36450041724282;6.293328364920735;6.294235070046817;6.845533775571871;7.068683815756917;6.783831186307566;6.66123773725063;6.443734858509291;6.557560129147187;5.760092364790579;5.748897944640254;5.6166285442439;5.5959634724032314;5.266212260355523;5.5914606036193755;5.861061469109906;5.734922659228594;5.942214994887298;5.266212260355523;5.266212260355523;5.266212260355523;5.54239934590716;5.266212260355523;5.266212260355523;6.317758490888792;6.296338227022134;6.27395016783168;7.095241184252735;7.014042006981338;7.155359359302559;6.997003001295633;7.02135369619388;6.8323606772951875;5.266212260355523;5.266212260355523;5.266212260355523;6.440502233886209;6.847109560089551;7.457326017870294;6.070523294320072;5.199599508539844;6.508530125167498;5.199599508539844;6.226913288957906;6.2513846725381566;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_6149:ALlnc_8000:CRlnc_5911:ESlnc_4439;6.457382866178595;6.630933945523515;6.409679742077846;5.473032409728417;5.79069606061625;6.03908967734088;7.057803662587942;7.192759109834397;7.211085917872881;6.15043823903984;6.352412479473305;6.525092154962498;6.610053719894302;6.471783301461961;6.423181564321135;6.326600195741475;6.340391571749355;6.111819286954343;6.160409174102814;6.368951032554337;5.942325596974655;5.898035971224902;5.7908781171830945;5.876419162909142;5.866218298775329;6.296756795485966;6.31049813032092;5.836550122018184;6.138302743589615;5.607515490234537;8.2465643367288;7.905923651963537;8.02628421880533;5.845469448406261;5.788970783357735;5.652359907205863;6.743144588464089;6.666409565833412;6.711353711126011;6.336103159510105;6.260459848790002;6.36287773757167;6.095131818429485;5.882572904759127;5.833755250003111;5.811538271453479;5.782066668040843;5.784503218761331;6.9111917030873;6.91110382495487;6.781706719179159;6.003936542527374;6.029960133447752;6.102196179935888;6.746165570599063;6.932586233173124;6.5720154196539795;6.115614346485001;6.210730703511559;6.376112266477454;6.878759841240647;7.063003473229779;6.88354006997711;6.472484493988741;6.474989561968808;6.185943943152095;7.786347972939012;7.43317208799686;8.027999348321512;6.60557551597553;6.575874256417131;6.632459245240014;6.438013265240179;6.5360317725189905;6.456555891633426;5.266212260355523;5.965687949513082;5.67876141926409;6.399289227893302;6.02498202513059;6.341422843557714;5.968208740807498;5.956445484745551;5.7449048819215704;6.622373940693446;6.603222435820482;6.497867778696137;6.141328611554225;6.055776893340525;6.08752696155657;6.48649084235863;6.971783778202697;7.003003647984677;6.294905154674171;6.152968895509299;6.149450982300925;6.20292020951177;7.332811961981744;6.657261986824806;5.199599508539844;6.314310612286433;6.300111308776996;6.538610878511015;5.199599508539844;7.1268531084536075;5.199599508539844;5.9686078170846875;6.396731559882304
ATlnc_6153:ALlnc_7724:CRlnc_5906:ESlnc_4442;8.575041305483285;8.678500903410342;8.754205341576041;8.292608335854636;8.32937623248031;8.044795148854302;7.521183049809794;7.817285537111785;7.64454093243102;8.202464739102357;8.301573347515781;8.199147300119593;8.369691995928793;8.29425959444123;8.339535826677348;6.3248851150795575;6.435869183047184;6.26469323393175;8.789685688588026;8.682052469270836;8.672004149387526;8.049463641592265;8.01156581036635;7.91888479609267;7.660873002654186;7.677570238979048;7.743762725879366;7.24396909106479;7.074094146191227;7.363231993771149;7.0387713834638586;6.3886288045345365;6.765995710202907;7.110756226285769;6.999335688869095;7.207329120571;8.388532208397335;8.39083386172797;8.267223614952629;7.872845543234389;8.000477869060337;7.804128106627;8.028046335863435;8.055938512347044;7.7897309099038115;7.7195308229210635;7.825220032031881;7.652288643253825;8.663636140980037;8.685579862401958;8.706286277988882;8.416701617775502;8.527116667409757;8.403574190276602;7.519573783279482;7.260788763858811;7.176914169568199;7.053216125886983;6.963664451184282;6.937497458229353;6.603798360254098;6.7770677464173765;6.757504618182905;6.2219274765334305;6.242768958317602;6.067478913639165;6.975671992568026;6.881228837708551;6.936401933923374;6.801590512703421;6.897919556374806;6.880471608995087;6.256921793735557;6.430459165523527;6.723327689023782;5.74755898437207;6.104112520360156;5.729611436941178;7.48558352565787;6.620987775776073;7.112451299584001;6.579953897920231;6.87040562327246;6.831795884919086;7.337334393298566;7.231612507854882;7.251494805745609;7.671225047016848;7.580073951251268;7.739926762159071;6.925362807632265;6.8670388839935805;6.868904344231023;6.914308107660093;6.993646937860537;6.9949338392036164;9.42253623683629;9.459826353039947;8.560831185070237;6.107425596747619;5.199599508539844;5.199599508539844;7.102285738207374;7.182557320283001;7.218436155813642;9.057613486768801;9.393612782226828;9.381560301740526
ATlnc_6208:ALlnc_8677:CRlnc_6318:ESlnc_3815;6.919116830360914;6.923945488646408;6.850882697068748;7.347827180964006;7.271714416852826;7.48047116139167;7.666116526130399;7.788026191946143;7.6695620466981484;6.668914760723719;6.461054304526088;6.519830855726564;7.3453362598026;7.257144033067448;7.393495811299524;6.861331902712443;6.961238310310277;6.842227024693571;7.107356835381218;7.146249534369893;7.07055503354008;6.399714688228889;6.337256378677389;6.390126796714018;6.9433916453630085;6.563566406857209;6.5325861677594945;6.100721915114256;5.963816816170363;6.127226000635054;5.75395204706403;5.678769166027335;5.547786068280299;5.938817047068455;5.7868003886610015;5.801991642883665;6.366145585531089;6.383513158051721;6.3539470676496475;6.824378720540698;6.936768619345151;6.8947670230783915;6.745535136616595;6.971357564049634;6.822320141576958;6.26621109024585;5.9407897245156445;6.153266137700697;6.303536486195584;6.0953206113451754;6.367658744970828;7.367441695907817;7.193015177843283;7.34012292822698;7.186096481604552;7.429120624383689;7.659446389520816;6.1567683292436435;6.170651416184418;6.357667758597939;5.767090138201538;5.922621192430297;5.996732269198741;6.3913127471288;6.437634173371342;6.277651677217917;6.749301753420151;6.6932631321286324;6.59737235410407;5.980304656780767;5.9922799360470265;5.851690735186784;5.568602183895591;5.612708023510958;5.687128447473001;5.7306244056664095;5.6746640342819274;5.583030829084758;5.953988883273178;5.76847439196304;5.983702537790171;5.917536558273238;6.159048512457704;6.076289533081477;6.175706248580339;6.107500046954395;6.2516527002534845;7.00759241068648;7.031996054072784;7.094033139392229;6.39101333973435;6.3574490191249575;6.317709419683465;6.340395714228565;6.190208212148163;6.189903636166222;5.199599508539844;5.199599508539844;6.370375540308843;5.199599508539844;6.37529835071661;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;6.11472410180774
ATlnc_6212:ALlnc_8510:CRlnc_6323:ESlnc_1913;5.463837999031805;5.4143043904504955;5.892677587021194;6.46628792187828;6.555332896841853;6.600589844338862;6.9245572932050425;6.7723273684430305;6.8586182513655345;5.266212260355523;5.427589931627222;5.418752083192179;5.81574456042297;6.2006200965241955;5.797211273109693;6.470669563392879;6.482571926489578;6.776757019516588;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.510850750994535;5.266212260355523;6.1591129916756;5.88657580605141;6.088397439700343;5.266212260355523;5.266212260355523;5.266212260355523;5.730785190172752;5.884607728631305;5.862324753304118;5.4702293555981365;5.266212260355523;5.266212260355523;5.266212260355523;5.450144408665644;5.266212260355523;5.266212260355523;5.266212260355523;5.781222554050431;5.266212260355523;5.4979127574751345;5.266212260355523;5.419620115776381;5.6246537616136445;5.491957637366617;5.266212260355523;5.417248929249472;5.266212260355523;5.91310247095079;5.653895403203983;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.683820299168728;5.723911387896672;5.689982430156115;5.608707881073689;5.900413688415217;5.556294671243349;5.855448237943675;5.649510735550974;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;7.161706012382825;7.31874834306359;7.162806773074505;9.557465965350998;9.780104516144197;9.945491542448659;6.171447616193719;5.731077887544452;6.138934136999445;5.266212260355523;5.266212260355523;5.266212260355523;5.607643807013993;5.568295004537248;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.752099293369088;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;6.094309749233947;6.165685454559401;6.082514300963946;8.881961228970615;8.800810030544302;9.08690551944986;7.454650161068501;7.574589931527663;7.7653577843034824;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_6221:ALlnc_8701:CRlnc_6339:ESlnc_3795;6.186704523677579;5.958844401510553;5.954169843949726;6.572435621710662;6.50061110709688;6.452151794706996;6.519487067689673;6.672520670942065;6.61631123414299;6.708522334713822;6.901971220021669;7.1199571043592504;5.761184108871133;5.812403139789736;5.789218429439665;6.048168895932216;6.007354339231627;6.119712957800696;5.690002615852532;5.626696341719522;5.8185772017286235;5.577737885690753;6.139940859205634;6.039895453582773;5.641189616074597;5.613276924606839;5.693742520131263;5.671687178998786;5.529130576312616;6.09471443131333;5.58347477654568;5.667788280695683;5.490098853100873;5.881886241889682;5.743342217877601;5.764589792773051;5.64559306288118;5.482990372308092;5.580748056820984;5.744143554505635;5.737781626603179;5.8480762343153945;5.974927165611753;6.075447431806249;5.7992519447681525;5.905186218042685;6.235468251135626;5.992366634651805;5.587536578297025;5.621232534184648;5.266212260355523;5.5335578844568785;5.266212260355523;5.537526791431818;5.266212260355523;5.583846030216239;5.266212260355523;5.266212260355523;5.266212260355523;5.638680953773496;5.731268294181444;5.627180353338147;5.437429173663145;5.8628706634799395;5.987682593802993;6.007055764923436;5.477587922417613;5.616830965346533;5.481357445318887;6.075717713462765;6.043388833500727;6.086583390554961;6.727739402516751;7.02870228752175;6.88077757085537;6.796290763137269;6.62425453606837;6.744626876816297;5.513290519874533;5.266212260355523;5.501569411476219;6.287366981228796;6.451319982624244;6.44777360706719;5.698539430918954;5.4748490140478925;5.560920641478475;5.699667807550698;5.757598718905566;5.617196121742963;5.625308519902008;5.636036514353514;5.809717941876909;5.9119322400825975;5.869533627293157;6.093006506628034;9.797075258374708;9.810191839495001;9.695979242408956;8.316972612086634;8.530054382471047;8.351593568234382;5.994326165848752;6.040976090767863;6.063446178265421;8.748716098774402;7.9658616726606795;8.32377209866944
ATlnc_6258:ALlnc_8743:CRlnc_6368:ESlnc_3757;5.7464310582197875;5.47464868183902;5.678833377196282;5.6917722041865435;5.553964879710254;5.499875623453029;5.669415521279752;5.680493446901299;5.753695997878505;5.602261588293908;5.266212260355523;5.266212260355523;5.856595313648856;5.62269633521616;5.981409655942818;5.974255370617445;5.957084340536852;6.190255568033838;6.9142648069748;6.62778134134843;6.699405307000975;6.4357139194694595;5.9019374727003555;6.0728489525569485;5.266212260355523;5.266212260355523;5.62739485695622;5.8570457150373585;5.873181633171236;5.902843950399907;5.506907910464299;5.696347421876476;5.605040935349741;6.013994254416927;5.995704135456912;6.230705942625577;6.045174115289632;5.5829724974700845;5.683358725478076;5.701226660212803;5.512053103223529;5.597748286910085;5.857840853917323;6.034146968265591;6.01004749739393;5.83065173051469;5.856573391726885;5.607704794614951;5.869614587509201;5.8636701078385824;5.979288033102791;5.4393243932167445;5.266212260355523;5.4411443366729575;5.865490525068489;5.853703087886682;5.811729465119109;5.5823750409821695;5.5758141265275105;5.266212260355523;6.612189918503385;6.612250972947479;6.54925106286468;6.553633441537325;6.710554178702729;6.664213915065419;7.229365448483946;7.214383505095298;7.1029871578399435;9.360858149050257;9.391694838117665;9.375527134482622;6.169933508634965;5.869719484634118;6.040186594699268;6.579793674801635;6.546133223149552;6.410775608905082;6.298954319181313;6.238106103052445;6.596295829800019;7.415292733597874;7.292936511356546;6.940640605326809;7.4119185174615465;7.533670484495471;7.302062079636814;8.498275691484663;8.614302643493694;8.527459968760144;8.476134458497535;8.567435291871757;8.48510646966701;10.499505096800826;10.513564504608395;10.696174913470205;6.59788333408311;6.824181923087954;7.1210515207015295;5.984407598991639;5.199599508539844;6.3901894002064505;6.686564951177678;5.199599508539844;6.136040584219388;5.199599508539844;7.230911765754522;6.83542363368678
ATlnc_6296:ALlnc_8314:CRlnc_6396:ESlnc_3735;6.656673390654895;6.788013758979921;6.701021420284355;5.266212260355523;5.266212260355523;5.949468836468971;5.87459584765375;6.0528829019512385;6.0704245639181895;7.293744843512849;7.248212204689001;7.263865695985174;6.825269540783558;6.718265267584982;6.693748522267619;5.266212260355523;5.266212260355523;5.266212260355523;6.073672927787484;5.788265154535762;6.167003483799276;7.701344202472208;7.621804132655037;7.630573417286541;7.434958408231613;7.505958463774704;7.521276613224515;5.266212260355523;5.266212260355523;5.266212260355523;6.05639404887856;5.847605304524988;5.266212260355523;7.343365260872089;7.2722188715740055;7.403350301329577;7.045069474993853;7.078328815126074;7.0971078069025;5.266212260355523;5.266212260355523;5.607835723484691;5.800730308888695;6.001789514607835;5.918876636579957;7.4009934605392775;7.337898511763979;7.29530133958018;7.676715020152859;7.68673318715269;7.640730880992618;5.266212260355523;5.266212260355523;5.266212260355523;5.894375376369191;5.915002889195033;5.850594425168918;7.741947018702342;7.693306224046093;7.738235122176147;7.194422909486006;7.249541492157936;7.226084539745139;5.657332098164263;5.62464893435438;5.821890373502746;5.875567295813658;6.181768947966704;5.958141207632687;7.722817412886812;7.7881362745967255;7.723995437923012;7.380179807154964;7.173763737122534;7.361761786991375;5.761655058802749;5.266212260355523;5.266212260355523;6.564382318783881;6.568488469546807;6.6970465274761235;9.256886034952085;8.953400593090253;9.104392448788232;7.7628510928692025;7.742817449939023;7.73974074802102;5.266212260355523;5.588466853454519;5.909577722598413;6.377468913209218;6.219140291733522;6.362444478970462;7.373183939357566;7.356965665698918;7.371479582791605;7.819747051677968;7.583656982542008;7.802905590973344;5.199599508539844;5.199599508539844;5.199599508539844;7.76808504136368;7.426093518608646;8.148016760768312;10.028674809824574;10.058913575586152;10.081994548118972
ATlnc_6304:ALlnc_8790:CRlnc_6405:ESlnc_3726;5.504604607044147;5.8259832987417735;5.582113133453286;5.466061953830841;5.472739181078275;5.472031776134757;5.783867777624344;5.878965327302517;5.685737101709702;5.479759053339587;5.266212260355523;5.473233531421781;5.648006603891508;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.498011531664526;5.266212260355523;5.266212260355523;5.574720069343255;5.266212260355523;5.266212260355523;5.266212260355523;5.828801149243341;5.527812726724183;5.622243603235697;5.7439771197629534;5.803390479971847;5.820955604679772;5.266212260355523;5.266212260355523;5.49334852768545;5.266212260355523;5.266212260355523;5.4716730247675285;5.266212260355523;5.266212260355523;5.266212260355523;5.474173403142669;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.484348399151273;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.558519125957711;5.470013609546617;5.266212260355523;5.266212260355523;5.266212260355523;6.079312555941262;6.125534807271541;5.866414697189208;6.246196318084375;6.378805246909708;6.576051601343984;6.641219528632399;6.887399865724331;6.733786232959542;6.019391844452243;6.495974768996241;6.056264737215961;6.433596558010108;5.993745052792492;6.5649988034983515;6.502746900362725;6.494868604515162;6.2086253534166564;6.607928242073778;6.554041204058337;6.52427784189662;5.917892365796069;6.078334737113274;5.862798534578185;5.5604138532489475;5.4788410400180005;5.740016112466035;5.70332367747559;5.904425715700222;5.84573581522692;6.565396227141437;6.344825852700211;6.661752292788255;5.895752090814793;6.05397611287455;6.025476171325313;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_6316:ALlnc_8800:CRlnc_6413:ESlnc_3732;8.376561654369048;8.225546557243254;8.344774838330096;8.275437377427599;8.218274585433715;8.158609487278715;7.205181840215116;7.048052188945067;7.315529199976643;5.6908187503042145;5.878234615096422;5.679140783364482;8.221294899784338;7.865162543999992;7.932180827794594;8.651667915912165;8.474243275235851;8.509613944254601;7.4934173715281815;7.428568954916328;7.4049838208134;6.090177784988018;6.385073308165304;6.541173776663449;8.460494516611844;8.342588639827712;8.202195822726384;8.203187666345949;8.20237758853349;8.206771376500761;7.3562320146028375;7.245365385369017;7.224171164408483;6.347629479092928;6.438425405929298;7.2162988999499;8.197529855320838;8.332792728335209;8.216709634194277;8.677732080878851;8.682581886001216;8.684231921861926;7.56646629974585;7.393122659590845;7.418235123159802;6.2634999852888615;6.459451620316652;6.598098471569291;8.84597885815746;8.818174971219008;8.766728862763328;9.097320959902817;9.09045497000803;9.115727230275851;8.107817800719197;8.23554221611256;8.062885065660566;6.05981014467051;6.720293403297655;6.391604347012922;8.75756433944247;8.665379354376721;8.637360706790755;8.467591673127993;8.592553402548113;8.514105072949205;7.735200081441303;7.562210817772004;7.750375601451968;6.6615946604333125;6.073177334535516;6.218221852859887;9.037736421616325;8.829902931757482;8.968688076093256;8.846141512236288;8.710704553424348;8.71430742137406;7.947422316915567;7.919007195197927;7.893042444174577;6.18058583147904;6.257105388123951;6.1084126892936075;8.86265671372204;8.827896683372947;8.855708085824801;8.81765094468281;8.886007654281938;8.875728903995656;7.974269281588723;8.01870073659599;8.071165996276367;6.42928040352825;5.866554662900644;6.330273029372119;9.41203186192461;9.43893981174691;9.232334568980642;8.338861197809253;8.383015022641938;8.463289535256749;8.453792692475904;8.29758075575116;8.648194457954354;5.199599508539844;5.199599508539844;5.199599508539844
ATlnc_6362:ALlnc_8370:CRlnc_6441:ESlnc_6726;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.530103914100688;5.266212260355523;5.772308384632673;5.6496691721857895;5.89236527202699;5.266212260355523;5.266212260355523;5.266212260355523;5.823388370664992;5.704187515895066;5.612431159623158;5.266212260355523;5.266212260355523;5.55304746509739;5.652273114817647;5.740689777925817;5.735538567856606;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.70920534606703;5.266212260355523;5.712837846709613;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.631132552464918;5.266212260355523;5.5778376764044335;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.513844187899212;5.515904333761878;5.611229332393225;5.47325431305336;5.266212260355523;5.500119479432253;5.266212260355523;6.019622547001392;5.513032667023509;5.266212260355523;5.768909889692625;5.266212260355523;5.684787778027209;5.930444181732466;6.099656253206945;6.0685581077307384;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.68497897926266;5.266212260355523;6.092005666219708;6.259549487715616;6.169638440258899;7.807680505674402;7.458690227513082;7.353369343830121;5.476055243163964;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.266212260355523;5.625916570050794;5.515843321794508;5.480717562907325;5.571830672288756;5.626352072048523;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;5.199599508539844;7.887616455604819;7.867924603261246;7.9126481477535355;9.648354572967467;9.713943407362354;9.702947213947109
