"gene_id","biotype","source"
"ATlnc_1656","lnc_exonic_antisense","DevSeq"
"ATlnc_166","lnc_exonic_antisense","DevSeq"
"ATlnc_1663","lnc_exonic_antisense","DevSeq"
"ATlnc_1665","lnc_exonic_antisense","DevSeq"
"ATlnc_1666","lnc_exonic_antisense","DevSeq"
"ATlnc_1667","lnc_exonic_antisense","DevSeq"
"ATlnc_1668","lnc_exonic_antisense","DevSeq"
"ATlnc_167","lnc_exonic_antisense","DevSeq"
"ATlnc_1673","lnc_exonic_antisense","DevSeq"
"ATlnc_1675","lnc_exonic_antisense","DevSeq"
"ATlnc_1676","lnc_exonic_antisense","DevSeq"
"ATlnc_1677","lnc_exonic_antisense","DevSeq"
"ATlnc_1679","lnc_exonic_antisense","DevSeq"
"ATlnc_1680","lnc_exonic_antisense","DevSeq"
"ATlnc_1681","lnc_exonic_antisense","DevSeq"
"ATlnc_1682","lnc_exonic_antisense","DevSeq"
"ATlnc_1685","lnc_exonic_antisense","DevSeq"
"ATlnc_1687","lnc_exonic_antisense","DevSeq"
"ATlnc_1688","lnc_exonic_antisense","DevSeq"
"ATlnc_1690","lnc_exonic_antisense","DevSeq"
"ATlnc_1691","lnc_exonic_antisense","DevSeq"
"ATlnc_1693","lnc_exonic_antisense","DevSeq"
"ATlnc_1694","lnc_exonic_antisense","DevSeq"
"ATlnc_1696","lnc_exonic_antisense","DevSeq"
"ATlnc_1699","lnc_exonic_antisense","DevSeq"
"ATlnc_170","lnc_exonic_antisense","DevSeq"
"ATlnc_1700","lnc_exonic_antisense","DevSeq"
"ATlnc_1701","lnc_exonic_antisense","DevSeq"
"ATlnc_1703","lnc_exonic_antisense","DevSeq"
"ATlnc_1706","lnc_exonic_antisense","DevSeq"
"ATlnc_1707","lnc_exonic_antisense","DevSeq"
"ATlnc_1708","lnc_exonic_antisense","DevSeq"
"ATlnc_171","lnc_exonic_antisense","DevSeq"
"ATlnc_1710","lnc_exonic_antisense","DevSeq"
"ATlnc_1711","lnc_exonic_antisense","DevSeq"
"ATlnc_1712","lnc_exonic_antisense","DevSeq"
"ATlnc_1715","lnc_exonic_antisense","DevSeq"
"ATlnc_1718","lnc_exonic_antisense","DevSeq"
"ATlnc_172","lnc_exonic_antisense","DevSeq"
"ATlnc_1723","lnc_exonic_antisense","DevSeq"
"ATlnc_1724","lnc_exonic_antisense","DevSeq"
"ATlnc_1725","lnc_exonic_antisense","DevSeq"
"ATlnc_1726","lnc_exonic_antisense","DevSeq"
"ATlnc_1727","lnc_exonic_antisense","DevSeq"
"ATlnc_1728","lnc_exonic_antisense","DevSeq"
"ATlnc_1729","lnc_exonic_antisense","DevSeq"
"ATlnc_1731","lnc_exonic_antisense","DevSeq"
"ATlnc_1733","lnc_exonic_antisense","DevSeq"
"ATlnc_1735","lnc_exonic_antisense","DevSeq"
"ATlnc_1736","lnc_exonic_antisense","DevSeq"
"ATlnc_1738","lnc_exonic_antisense","DevSeq"
"ATlnc_1739","lnc_exonic_antisense","DevSeq"
"ATlnc_174","lnc_exonic_antisense","DevSeq"
"ATlnc_1740","lnc_exonic_antisense","DevSeq"
"ATlnc_1741","lnc_exonic_antisense","DevSeq"
"ATlnc_175","lnc_exonic_antisense","DevSeq"
"ATlnc_1752","lnc_exonic_antisense","DevSeq"
"ATlnc_1757","lnc_exonic_antisense","DevSeq"
"ATlnc_1758","lnc_exonic_antisense","DevSeq"
"ATlnc_176","lnc_exonic_antisense","DevSeq"
"ATlnc_1761","lnc_exonic_antisense","DevSeq"
"ATlnc_177","lnc_exonic_antisense","DevSeq"
"ATlnc_1771","lnc_exonic_antisense","DevSeq"
"ATlnc_1786","lnc_exonic_antisense","DevSeq"
"ATlnc_1787","lnc_exonic_antisense","DevSeq"
"ATlnc_18","lnc_exonic_antisense","DevSeq"
"ATlnc_180","lnc_exonic_antisense","DevSeq"
"ATlnc_1803","lnc_exonic_antisense","DevSeq"
"ATlnc_1812","lnc_exonic_antisense","DevSeq"
"ATlnc_1813","lnc_exonic_antisense","DevSeq"
"ATlnc_182","lnc_exonic_antisense","DevSeq"
"ATlnc_1827","lnc_exonic_antisense","DevSeq"
"ATlnc_1828","lnc_exonic_antisense","DevSeq"
"ATlnc_1834","lnc_exonic_antisense","DevSeq"
"ATlnc_1839","lnc_exonic_antisense","DevSeq"
"ATlnc_184","lnc_exonic_antisense","DevSeq"
"ATlnc_1851","lnc_exonic_antisense","DevSeq"
"ATlnc_1858","lnc_exonic_antisense","DevSeq"
"ATlnc_1865","lnc_exonic_antisense","DevSeq"
"ATlnc_1869","lnc_exonic_antisense","DevSeq"
"ATlnc_187","lnc_exonic_antisense","DevSeq"
"ATlnc_1870","lnc_exonic_antisense","DevSeq"
"ATlnc_1872","lnc_exonic_antisense","DevSeq"
"ATlnc_1875","lnc_exonic_antisense","DevSeq"
"ATlnc_1880","lnc_exonic_antisense","DevSeq"
"ATlnc_1886","lnc_exonic_antisense","DevSeq"
"ATlnc_1888","lnc_exonic_antisense","DevSeq"
"ATlnc_189","lnc_exonic_antisense","DevSeq"
"ATlnc_1891","lnc_exonic_antisense","DevSeq"
"ATlnc_1897","lnc_exonic_antisense","DevSeq"
"ATlnc_19","lnc_exonic_antisense","DevSeq"
"ATlnc_190","lnc_exonic_antisense","DevSeq"
"ATlnc_1900","lnc_exonic_antisense","DevSeq"
"ATlnc_1902","lnc_exonic_antisense","DevSeq"
"ATlnc_1903","lnc_exonic_antisense","DevSeq"
"ATlnc_1906","lnc_exonic_antisense","DevSeq"
"ATlnc_1907","lnc_exonic_antisense","DevSeq"
"ATlnc_1908","lnc_exonic_antisense","DevSeq"
"ATlnc_1909","lnc_exonic_antisense","DevSeq"
"ATlnc_1910","lnc_exonic_antisense","DevSeq"
"ATlnc_1911","lnc_exonic_antisense","DevSeq"
"ATlnc_1913","lnc_intronic_antisense","DevSeq"
"ATlnc_1914","lnc_exonic_antisense","DevSeq"
"ATlnc_1916","lnc_exonic_antisense","DevSeq"
"ATlnc_1920","lnc_exonic_antisense","DevSeq"
"ATlnc_1928","lnc_exonic_antisense","DevSeq"
"ATlnc_193","lnc_exonic_antisense","DevSeq"
"ATlnc_1930","lnc_exonic_antisense","DevSeq"
"ATlnc_1931","lnc_exonic_antisense","DevSeq"
"ATlnc_1934","lnc_exonic_antisense","DevSeq"
"ATlnc_1936","lnc_exonic_antisense","DevSeq"
"ATlnc_1938","lnc_exonic_antisense","DevSeq"
"ATlnc_1939","lnc_exonic_antisense","DevSeq"
"ATlnc_1941","lnc_exonic_antisense","DevSeq"
"ATlnc_1943","lnc_exonic_antisense","DevSeq"
"ATlnc_1945","lnc_exonic_antisense","DevSeq"
"ATlnc_1947","lnc_exonic_antisense","DevSeq"
"ATlnc_1948","lnc_exonic_antisense","DevSeq"
"ATlnc_1951","lnc_exonic_antisense","DevSeq"
"ATlnc_1952","lnc_exonic_antisense","DevSeq"
"ATlnc_1955","lnc_exonic_antisense","DevSeq"
"ATlnc_1956","lnc_exonic_antisense","DevSeq"
"ATlnc_1957","lnc_exonic_antisense","DevSeq"
"ATlnc_196","lnc_exonic_antisense","DevSeq"
"ATlnc_1962","lnc_exonic_antisense","DevSeq"
"ATlnc_1963","lnc_exonic_antisense","DevSeq"
"ATlnc_1969","lnc_exonic_antisense","DevSeq"
"ATlnc_197","lnc_intronic_antisense","DevSeq"
"ATlnc_1974","lnc_exonic_antisense","DevSeq"
"ATlnc_1976","lnc_exonic_antisense","DevSeq"
"ATlnc_1977","lnc_exonic_antisense","DevSeq"
"ATlnc_1978","lnc_exonic_antisense","DevSeq"
"ATlnc_1986","lnc_exonic_antisense","DevSeq"
"ATlnc_1987","lnc_exonic_antisense","DevSeq"
"ATlnc_1991","lnc_exonic_antisense","DevSeq"
"ATlnc_1992","lnc_exonic_antisense","DevSeq"
"ATlnc_1993","lnc_exonic_antisense","DevSeq"
"ATlnc_1995","lnc_exonic_antisense","DevSeq"
"ATlnc_1997","lnc_exonic_antisense","DevSeq"
"ATlnc_1998","lnc_exonic_antisense","DevSeq"
"ATlnc_1999","lnc_exonic_antisense","DevSeq"
"ATlnc_2","lnc_exonic_antisense","DevSeq"
"ATlnc_20","lnc_exonic_antisense","DevSeq"
"ATlnc_200","lnc_exonic_antisense","DevSeq"
"ATlnc_2003","lnc_exonic_antisense","DevSeq"
"ATlnc_2004","lnc_exonic_antisense","DevSeq"
"ATlnc_2008","lnc_exonic_antisense","DevSeq"
"ATlnc_2011","lnc_exonic_antisense","DevSeq"
"ATlnc_2012","lnc_exonic_antisense","DevSeq"
"ATlnc_2014","lnc_exonic_antisense","DevSeq"
"ATlnc_2016","lnc_exonic_antisense","DevSeq"
"ATlnc_2017","lnc_exonic_antisense","DevSeq"
"ATlnc_2022","lnc_exonic_antisense","DevSeq"
"ATlnc_2026","lnc_exonic_antisense","DevSeq"
"ATlnc_2027","lnc_exonic_antisense","DevSeq"
"ATlnc_2028","lnc_exonic_antisense","DevSeq"
"ATlnc_2029","lnc_exonic_antisense","DevSeq"
"ATlnc_2031","lnc_exonic_antisense","DevSeq"
"ATlnc_2033","lnc_exonic_antisense","DevSeq"
"ATlnc_2035","lnc_exonic_antisense","DevSeq"
"ATlnc_2036","lnc_exonic_antisense","DevSeq"
"ATlnc_2039","lnc_exonic_antisense","DevSeq"
"ATlnc_2043","lnc_exonic_antisense","DevSeq"
"ATlnc_2047","lnc_exonic_antisense","DevSeq"
"ATlnc_2048","lnc_exonic_antisense","DevSeq"
"ATlnc_205","lnc_exonic_antisense","DevSeq"
"ATlnc_2052","lnc_exonic_antisense","DevSeq"
"ATlnc_2056","lnc_exonic_antisense","DevSeq"
"ATlnc_2058","lnc_exonic_antisense","DevSeq"
"ATlnc_2059","lnc_exonic_antisense","DevSeq"
"ATlnc_2060","lnc_exonic_antisense","DevSeq"
"ATlnc_2061","lnc_exonic_antisense","DevSeq"
"ATlnc_2063","lnc_exonic_antisense","DevSeq"
"ATlnc_2067","lnc_exonic_antisense","DevSeq"
"ATlnc_2070","lnc_exonic_antisense","DevSeq"
"ATlnc_2072","lnc_exonic_antisense","DevSeq"
"ATlnc_2074","lnc_exonic_antisense","DevSeq"
"ATlnc_2075","lnc_exonic_antisense","DevSeq"
"ATlnc_2076","lnc_exonic_antisense","DevSeq"
"ATlnc_2077","lnc_exonic_antisense","DevSeq"
"ATlnc_2078","lnc_exonic_antisense","DevSeq"
"ATlnc_208","lnc_exonic_antisense","DevSeq"
"ATlnc_2081","lnc_exonic_antisense","DevSeq"
"ATlnc_2085","lnc_exonic_antisense","DevSeq"
"ATlnc_2088","lnc_exonic_antisense","DevSeq"
"ATlnc_2089","lnc_exonic_antisense","DevSeq"
"ATlnc_2091","lnc_exonic_antisense","DevSeq"
"ATlnc_2093","lnc_exonic_antisense","DevSeq"
"ATlnc_2094","lnc_exonic_antisense","DevSeq"
"ATlnc_2097","lnc_exonic_antisense","DevSeq"
"ATlnc_2098","lnc_exonic_antisense","DevSeq"
"ATlnc_2100","lnc_exonic_antisense","DevSeq"
"ATlnc_2101","lnc_exonic_antisense","DevSeq"
"ATlnc_2102","lnc_exonic_antisense","DevSeq"
"ATlnc_2105","lnc_exonic_antisense","DevSeq"
"ATlnc_2106","lnc_exonic_antisense","DevSeq"
"ATlnc_2107","lnc_exonic_antisense","DevSeq"
"ATlnc_2110","lnc_exonic_antisense","DevSeq"
"ATlnc_2111","lnc_exonic_antisense","DevSeq"
"ATlnc_2112","lnc_exonic_antisense","DevSeq"
"ATlnc_2114","lnc_exonic_antisense","DevSeq"
"ATlnc_2119","lnc_exonic_antisense","DevSeq"
"ATlnc_2121","lnc_exonic_antisense","DevSeq"
"ATlnc_2124","lnc_exonic_antisense","DevSeq"
"ATlnc_2125","lnc_exonic_antisense","DevSeq"
"ATlnc_213","lnc_exonic_antisense","DevSeq"
"ATlnc_2131","lnc_exonic_antisense","DevSeq"
"ATlnc_2132","lnc_exonic_antisense","DevSeq"
"ATlnc_2133","lnc_exonic_antisense","DevSeq"
"ATlnc_2136","lnc_exonic_antisense","DevSeq"
"ATlnc_2143","lnc_exonic_antisense","DevSeq"
"ATlnc_2156","lnc_exonic_antisense","DevSeq"
"ATlnc_216","lnc_exonic_antisense","DevSeq"
"ATlnc_2160","lnc_exonic_antisense","DevSeq"
"ATlnc_2162","lnc_exonic_antisense","DevSeq"
"ATlnc_2163","lnc_exonic_antisense","DevSeq"
"ATlnc_2164","lnc_exonic_antisense","DevSeq"
"ATlnc_2165","lnc_exonic_antisense","DevSeq"
"ATlnc_2167","lnc_exonic_antisense","DevSeq"
"ATlnc_2168","lnc_exonic_antisense","DevSeq"
"ATlnc_2169","lnc_exonic_antisense","DevSeq"
"ATlnc_2170","lnc_exonic_antisense","DevSeq"
"ATlnc_2176","lnc_exonic_antisense","DevSeq"
"ATlnc_2177","lnc_exonic_antisense","DevSeq"
"ATlnc_2179","lnc_exonic_antisense","DevSeq"
"ATlnc_2181","lnc_exonic_antisense","DevSeq"
"ATlnc_2183","lnc_exonic_antisense","DevSeq"
"ATlnc_2184","lnc_exonic_antisense","DevSeq"
"ATlnc_2187","lnc_exonic_antisense","DevSeq"
"ATlnc_2188","lnc_exonic_antisense","DevSeq"
"ATlnc_2189","lnc_exonic_antisense","DevSeq"
"ATlnc_219","lnc_exonic_antisense","DevSeq"
"ATlnc_2192","lnc_exonic_antisense","DevSeq"
"ATlnc_2193","lnc_exonic_antisense","DevSeq"
"ATlnc_2195","lnc_exonic_antisense","DevSeq"
"ATlnc_2196","lnc_exonic_antisense","DevSeq"
"ATlnc_2199","lnc_exonic_antisense","DevSeq"
"ATlnc_2200","lnc_exonic_antisense","DevSeq"
"ATlnc_2202","lnc_exonic_antisense","DevSeq"
"ATlnc_2208","lnc_exonic_antisense","DevSeq"
"ATlnc_2209","lnc_exonic_antisense","DevSeq"
"ATlnc_2210","lnc_exonic_antisense","DevSeq"
"ATlnc_2211","lnc_exonic_antisense","DevSeq"
"ATlnc_2212","lnc_exonic_antisense","DevSeq"
"ATlnc_2213","lnc_exonic_antisense","DevSeq"
"ATlnc_2214","lnc_exonic_antisense","DevSeq"
"ATlnc_2216","lnc_exonic_antisense","DevSeq"
"ATlnc_2220","lnc_exonic_antisense","DevSeq"
"ATlnc_2222","lnc_exonic_antisense","DevSeq"
"ATlnc_2225","lnc_exonic_antisense","DevSeq"
"ATlnc_2229","lnc_exonic_antisense","DevSeq"
"ATlnc_2230","lnc_exonic_antisense","DevSeq"
"ATlnc_2231","lnc_exonic_antisense","DevSeq"
"ATlnc_2233","lnc_exonic_antisense","DevSeq"
"ATlnc_2236","lnc_exonic_antisense","DevSeq"
"ATlnc_2237","lnc_exonic_antisense","DevSeq"
"ATlnc_2238","lnc_exonic_antisense","DevSeq"
"ATlnc_2239","lnc_exonic_antisense","DevSeq"
"ATlnc_224","lnc_exonic_antisense","DevSeq"
"ATlnc_2240","lnc_exonic_antisense","DevSeq"
"ATlnc_2241","lnc_exonic_antisense","DevSeq"
"ATlnc_2243","lnc_exonic_antisense","DevSeq"
"ATlnc_2244","lnc_exonic_antisense","DevSeq"
"ATlnc_2247","lnc_exonic_antisense","DevSeq"
"ATlnc_2248","lnc_exonic_antisense","DevSeq"
"ATlnc_2249","lnc_exonic_antisense","DevSeq"
"ATlnc_225","lnc_exonic_antisense","DevSeq"
"ATlnc_2252","lnc_exonic_antisense","DevSeq"
"ATlnc_2258","lnc_exonic_antisense","DevSeq"
"ATlnc_226","lnc_exonic_antisense","DevSeq"
"ATlnc_2264","lnc_exonic_antisense","DevSeq"
"ATlnc_2266","lnc_exonic_antisense","DevSeq"
"ATlnc_2269","lnc_exonic_antisense","DevSeq"
"ATlnc_2270","lnc_exonic_antisense","DevSeq"
"ATlnc_228","lnc_exonic_antisense","DevSeq"
"ATlnc_2284","lnc_exonic_antisense","DevSeq"
"ATlnc_2285","lnc_exonic_antisense","DevSeq"
"ATlnc_229","lnc_exonic_antisense","DevSeq"
"ATlnc_2292","lnc_exonic_antisense","DevSeq"
"ATlnc_2293","lnc_exonic_antisense","DevSeq"
"ATlnc_2296","lnc_exonic_antisense","DevSeq"
"ATlnc_2297","lnc_intronic_antisense","DevSeq"
"ATlnc_2298","lnc_exonic_antisense","DevSeq"
"ATlnc_2299","lnc_exonic_antisense","DevSeq"
"ATlnc_2300","lnc_exonic_antisense","DevSeq"
"ATlnc_2301","lnc_exonic_antisense","DevSeq"
"ATlnc_2302","lnc_exonic_antisense","DevSeq"
"ATlnc_2305","lnc_exonic_antisense","DevSeq"
"ATlnc_2308","lnc_exonic_antisense","DevSeq"
"ATlnc_2310","lnc_exonic_antisense","DevSeq"
"ATlnc_2317","lnc_exonic_antisense","DevSeq"
"ATlnc_2318","lnc_exonic_antisense","DevSeq"
"ATlnc_2319","lnc_intronic_antisense","DevSeq"
"ATlnc_2320","lnc_intronic_antisense","DevSeq"
"ATlnc_2323","lnc_exonic_antisense","DevSeq"
"ATlnc_2327","lnc_exonic_antisense","DevSeq"
"ATlnc_2332","lnc_exonic_antisense","DevSeq"
"ATlnc_2345","lnc_exonic_antisense","DevSeq"
"ATlnc_2354","lnc_exonic_antisense","DevSeq"
"ATlnc_2355","lnc_exonic_antisense","DevSeq"
"ATlnc_2360","lnc_exonic_antisense","DevSeq"
"ATlnc_2362","lnc_exonic_antisense","DevSeq"
"ATlnc_2366","lnc_exonic_antisense","DevSeq"
"ATlnc_2369","lnc_exonic_antisense","DevSeq"
"ATlnc_2370","lnc_exonic_antisense","DevSeq"
"ATlnc_2377","lnc_exonic_antisense","DevSeq"
"ATlnc_2378","lnc_exonic_antisense","DevSeq"
"ATlnc_2381","lnc_exonic_antisense","DevSeq"
"ATlnc_2383","lnc_exonic_antisense","DevSeq"
"ATlnc_2387","lnc_exonic_antisense","DevSeq"
"ATlnc_2390","lnc_exonic_antisense","DevSeq"
"ATlnc_2391","lnc_exonic_antisense","DevSeq"
"ATlnc_2392","lnc_exonic_antisense","DevSeq"
"ATlnc_2393","lnc_exonic_antisense","DevSeq"
"ATlnc_2394","lnc_exonic_antisense","DevSeq"
"ATlnc_2396","lnc_exonic_antisense","DevSeq"
"ATlnc_2397","lnc_exonic_antisense","DevSeq"
"ATlnc_240","lnc_exonic_antisense","DevSeq"
"ATlnc_2400","lnc_exonic_antisense","DevSeq"
"ATlnc_2401","lnc_exonic_antisense","DevSeq"
"ATlnc_2402","lnc_exonic_antisense","DevSeq"
"ATlnc_2403","lnc_exonic_antisense","DevSeq"
"ATlnc_2404","lnc_exonic_antisense","DevSeq"
"ATlnc_2405","lnc_exonic_antisense","DevSeq"
"ATlnc_2406","lnc_exonic_antisense","DevSeq"
"ATlnc_2407","lnc_exonic_antisense","DevSeq"
"ATlnc_2416","lnc_exonic_antisense","DevSeq"
"ATlnc_2419","lnc_exonic_antisense","DevSeq"
"ATlnc_2423","lnc_exonic_antisense","DevSeq"
"ATlnc_2424","lnc_exonic_antisense","DevSeq"
"ATlnc_2428","lnc_exonic_antisense","DevSeq"
"ATlnc_243","lnc_exonic_antisense","DevSeq"
"ATlnc_2431","lnc_exonic_antisense","DevSeq"
"ATlnc_2433","lnc_exonic_antisense","DevSeq"
"ATlnc_2436","lnc_exonic_antisense","DevSeq"
"ATlnc_2438","lnc_exonic_antisense","DevSeq"
"ATlnc_244","lnc_exonic_antisense","DevSeq"
"ATlnc_2440","lnc_exonic_antisense","DevSeq"
"ATlnc_2442","lnc_exonic_antisense","DevSeq"
"ATlnc_2443","lnc_exonic_antisense","DevSeq"
"ATlnc_2444","lnc_exonic_antisense","DevSeq"
"ATlnc_2447","lnc_exonic_antisense","DevSeq"
"ATlnc_2450","lnc_exonic_antisense","DevSeq"
"ATlnc_2451","lnc_exonic_antisense","DevSeq"
"ATlnc_2452","lnc_exonic_antisense","DevSeq"
"ATlnc_2454","lnc_exonic_antisense","DevSeq"
"ATlnc_2458","lnc_exonic_antisense","DevSeq"
"ATlnc_2459","lnc_exonic_antisense","DevSeq"
"ATlnc_2460","lnc_exonic_antisense","DevSeq"
"ATlnc_2465","lnc_exonic_antisense","DevSeq"
"ATlnc_2468","lnc_exonic_antisense","DevSeq"
"ATlnc_2469","lnc_exonic_antisense","DevSeq"
"ATlnc_2476","lnc_exonic_antisense","DevSeq"
"ATlnc_2479","lnc_exonic_antisense","DevSeq"
"ATlnc_2482","lnc_exonic_antisense","DevSeq"
"ATlnc_2488","lnc_exonic_antisense","DevSeq"
"ATlnc_249","lnc_exonic_antisense","DevSeq"
"ATlnc_2498","lnc_exonic_antisense","DevSeq"
"ATlnc_25","lnc_exonic_antisense","DevSeq"
"ATlnc_2500","lnc_exonic_antisense","DevSeq"
"ATlnc_2501","lnc_exonic_antisense","DevSeq"
"ATlnc_2502","lnc_exonic_antisense","DevSeq"
"ATlnc_2503","lnc_exonic_antisense","DevSeq"
"ATlnc_2507","lnc_exonic_antisense","DevSeq"
"ATlnc_2508","lnc_exonic_antisense","DevSeq"
"ATlnc_2509","lnc_exonic_antisense","DevSeq"
"ATlnc_251","lnc_exonic_antisense","DevSeq"
"ATlnc_2514","lnc_exonic_antisense","DevSeq"
"ATlnc_2515","lnc_exonic_antisense","DevSeq"
"ATlnc_2516","lnc_exonic_antisense","DevSeq"
"ATlnc_2517","lnc_exonic_antisense","DevSeq"
"ATlnc_2518","lnc_exonic_antisense","DevSeq"
"ATlnc_2519","lnc_exonic_antisense","DevSeq"
"ATlnc_2521","lnc_exonic_antisense","DevSeq"
"ATlnc_2522","lnc_exonic_antisense","DevSeq"
"ATlnc_2523","lnc_exonic_antisense","DevSeq"
"ATlnc_2524","lnc_exonic_antisense","DevSeq"
"ATlnc_2525","lnc_exonic_antisense","DevSeq"
"ATlnc_2526","lnc_exonic_antisense","DevSeq"
"ATlnc_2529","lnc_exonic_antisense","DevSeq"
"ATlnc_2530","lnc_exonic_antisense","DevSeq"
"ATlnc_2531","lnc_exonic_antisense","DevSeq"
"ATlnc_2532","lnc_exonic_antisense","DevSeq"
"ATlnc_2534","lnc_exonic_antisense","DevSeq"
"ATlnc_2539","lnc_exonic_antisense","DevSeq"
"ATlnc_254","lnc_exonic_antisense","DevSeq"
"ATlnc_2541","lnc_exonic_antisense","DevSeq"
"ATlnc_2542","lnc_exonic_antisense","DevSeq"
"ATlnc_2546","lnc_exonic_antisense","DevSeq"
"ATlnc_2549","lnc_exonic_antisense","DevSeq"
"ATlnc_255","lnc_exonic_antisense","DevSeq"
"ATlnc_2551","lnc_exonic_antisense","DevSeq"
"ATlnc_2552","lnc_exonic_antisense","DevSeq"
"ATlnc_2553","lnc_exonic_antisense","DevSeq"
"ATlnc_2554","lnc_exonic_antisense","DevSeq"
"ATlnc_2556","lnc_exonic_antisense","DevSeq"
"ATlnc_2557","lnc_exonic_antisense","DevSeq"
"ATlnc_2559","lnc_exonic_antisense","DevSeq"
"ATlnc_256","lnc_exonic_antisense","DevSeq"
"ATlnc_2562","lnc_exonic_antisense","DevSeq"
"ATlnc_2563","lnc_exonic_antisense","DevSeq"
"ATlnc_2565","lnc_exonic_antisense","DevSeq"
"ATlnc_2567","lnc_exonic_antisense","DevSeq"
"ATlnc_2568","lnc_exonic_antisense","DevSeq"
"ATlnc_2569","lnc_exonic_antisense","DevSeq"
"ATlnc_257","lnc_exonic_antisense","DevSeq"
"ATlnc_2573","lnc_exonic_antisense","DevSeq"
"ATlnc_2584","lnc_exonic_antisense","DevSeq"
"ATlnc_2585","lnc_exonic_antisense","DevSeq"
"ATlnc_2587","lnc_exonic_antisense","DevSeq"
"ATlnc_2589","lnc_exonic_antisense","DevSeq"
"ATlnc_259","lnc_exonic_antisense","DevSeq"
"ATlnc_2590","lnc_exonic_antisense","DevSeq"
"ATlnc_2591","lnc_exonic_antisense","DevSeq"
"ATlnc_2592","lnc_exonic_antisense","DevSeq"
"ATlnc_2593","lnc_exonic_antisense","DevSeq"
"ATlnc_26","lnc_exonic_antisense","DevSeq"
"ATlnc_2600","lnc_exonic_antisense","DevSeq"
"ATlnc_2601","lnc_exonic_antisense","DevSeq"
"ATlnc_2603","lnc_exonic_antisense","DevSeq"
"ATlnc_2605","lnc_exonic_antisense","DevSeq"
"ATlnc_261","lnc_exonic_antisense","DevSeq"
"ATlnc_2613","lnc_exonic_antisense","DevSeq"
"ATlnc_2614","lnc_exonic_antisense","DevSeq"
"ATlnc_2615","lnc_exonic_antisense","DevSeq"
"ATlnc_2617","lnc_exonic_antisense","DevSeq"
"ATlnc_2618","lnc_exonic_antisense","DevSeq"
"ATlnc_262","lnc_exonic_antisense","DevSeq"
"ATlnc_2621","lnc_exonic_antisense","DevSeq"
"ATlnc_2626","lnc_exonic_antisense","DevSeq"
"ATlnc_2627","lnc_exonic_antisense","DevSeq"
"ATlnc_2634","lnc_exonic_antisense","DevSeq"
"ATlnc_2635","lnc_exonic_antisense","DevSeq"
"ATlnc_2636","lnc_exonic_antisense","DevSeq"
"ATlnc_2637","lnc_exonic_antisense","DevSeq"
"ATlnc_2645","lnc_intronic_antisense","DevSeq"
"ATlnc_2646","lnc_exonic_antisense","DevSeq"
"ATlnc_2648","lnc_exonic_antisense","DevSeq"
"ATlnc_2649","lnc_exonic_antisense","DevSeq"
"ATlnc_2654","lnc_exonic_antisense","DevSeq"
"ATlnc_266","lnc_exonic_antisense","DevSeq"
"ATlnc_2662","lnc_exonic_antisense","DevSeq"
"ATlnc_2664","lnc_exonic_antisense","DevSeq"
"ATlnc_2665","lnc_exonic_antisense","DevSeq"
"ATlnc_2666","lnc_exonic_antisense","DevSeq"
"ATlnc_2667","lnc_exonic_antisense","DevSeq"
"ATlnc_2668","lnc_exonic_antisense","DevSeq"
"ATlnc_2669","lnc_exonic_antisense","DevSeq"
"ATlnc_267","lnc_exonic_antisense","DevSeq"
"ATlnc_2670","lnc_exonic_antisense","DevSeq"
"ATlnc_2671","lnc_exonic_antisense","DevSeq"
"ATlnc_2674","lnc_exonic_antisense","DevSeq"
"ATlnc_2677","lnc_exonic_antisense","DevSeq"
"ATlnc_2679","lnc_exonic_antisense","DevSeq"
"ATlnc_268","lnc_exonic_antisense","DevSeq"
"ATlnc_2681","lnc_exonic_antisense","DevSeq"
"ATlnc_2684","lnc_exonic_antisense","DevSeq"
"ATlnc_2685","lnc_exonic_antisense","DevSeq"
"ATlnc_2687","lnc_exonic_antisense","DevSeq"
"ATlnc_269","lnc_exonic_antisense","DevSeq"
"ATlnc_2694","lnc_exonic_antisense","DevSeq"
"ATlnc_2696","lnc_exonic_antisense","DevSeq"
"ATlnc_2698","lnc_exonic_antisense","DevSeq"
"ATlnc_2699","lnc_exonic_antisense","DevSeq"
"ATlnc_27","lnc_exonic_antisense","DevSeq"
"ATlnc_2701","lnc_exonic_antisense","DevSeq"
"ATlnc_2705","lnc_exonic_antisense","DevSeq"
"ATlnc_2706","lnc_exonic_antisense","DevSeq"
"ATlnc_2707","lnc_exonic_antisense","DevSeq"
"ATlnc_271","lnc_exonic_antisense","DevSeq"
"ATlnc_2710","lnc_exonic_antisense","DevSeq"
"ATlnc_2712","lnc_exonic_antisense","DevSeq"
"ATlnc_2713","lnc_exonic_antisense","DevSeq"
"ATlnc_2715","lnc_exonic_antisense","DevSeq"
"ATlnc_2717","lnc_exonic_antisense","DevSeq"
"ATlnc_2722","lnc_exonic_antisense","DevSeq"
"ATlnc_2723","lnc_exonic_antisense","DevSeq"
"ATlnc_2725","lnc_exonic_antisense","DevSeq"
"ATlnc_2726","lnc_exonic_antisense","DevSeq"
"ATlnc_273","lnc_exonic_antisense","DevSeq"
"ATlnc_2731","lnc_exonic_antisense","DevSeq"
"ATlnc_2732","lnc_exonic_antisense","DevSeq"
"ATlnc_2738","lnc_exonic_antisense","DevSeq"
"ATlnc_2742","lnc_exonic_antisense","DevSeq"
